Player,Country,League,1990/1991,1991/1992,1992/1993,1993/1994,1994/1995,1995/1996,1996/1997,1997/1998,1998/1999,1999/2000,2000/2001,2001/2002,2002/2003,2003/2004,2004/2005,2005/2006,2006/2007,2007/2008,2008/2009,2009/2010,2010/2011,2011/2012,2012/2013,2013/2014,2014/2015,2015/2016,2016/2017,2017/2018,2018/2019
Pierre-Emerick Aubameyang,Gabon,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 ,22 
Sadio Mané,Senegal,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 ,11 ,13 ,10 ,22 
Mohamed Salah,Egypt,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,0,0,32 ,22 
Kun Agüero,Argentina,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23 ,12 ,17 ,26 ,24 ,20 ,21 ,21 
Jamie Vardy,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 ,24 ,13 ,20 ,18 
Harry Kane,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,21 ,25 ,29 ,30 ,17 
Raheem Sterling,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,9 ,7 ,6 ,7 ,18 ,17 
Eden Hazard,Belgium,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9 ,14 ,14 ,4 ,16 ,12 ,16 
Callum Wilson,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 ,6 ,8 ,14 
Raúl Jiménez,Mexico,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13 
Alexandre Lacazette,France,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14 ,13 
Glenn Murray,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,7 ,3 ,0,12 ,13 
Paul Pogba,France,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 ,6 ,13 
Richarlison,Brazil,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 ,13 
Gylfi Sigurðsson,Iceland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7 ,3 ,5 ,7 ,11 ,9 ,4 ,13 
Ayoze Pérez,Spain,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7 ,6 ,0,8 ,12 
Ashley Barnes,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 ,0,6 ,9 ,12 
Joshua King,Norway,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6 ,16 ,8 ,12 
Romelu Lukaku,Belgium,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17 ,15 ,10 ,18 ,25 ,16 ,12 
Luka Milivojević,Serbia,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,10 ,12 
Roberto Firmino,Brazil,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 ,11 ,15 ,12 
Heung-min Son,South Korea,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,14 ,12 ,12 
Aleksandar Mitrović,Serbia,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9 ,0,1 ,11 
Salomón Rondón,Venezuela,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9 ,8 ,7 ,11 
Marko Arnautović,Austria,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,1 ,11 ,6 ,11 ,10 
Gerard Deulofeu,Spain,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,0,2 ,0,1 ,10 
Lucas,Brazil,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 
Anthony Martial,France,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11 ,4 ,9 ,10 
Marcus Rashford,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 ,5 ,7 ,10 
Leroy Sané,Germany,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 ,10 ,10 
Chris Wood,New Zealand,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,10 ,10 
Wilfried Zaha,Ivory Coast,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,2 ,7 ,9 ,10 
Troy Deeney,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13 ,10 ,5 ,9 
Diogo Jota,Portugal,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9 
Felipe Anderson,Brazil,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9 
Christian Eriksen,Denmark,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7 ,10 ,6 ,8 ,10 ,8 
Pedro,Spain,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7 ,10 ,4 ,8 
Bernardo Silva,Portugal,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6 ,7 
David Brooks,Wales,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7 
Ryan Fraser,Scotland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,5 ,7 
Gabriel Jesus,Brazil,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7 ,13 ,7 
Andre Gray,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9 ,5 ,7 
Javier Hernández,Mexico,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13 ,10 ,10 ,4 ,0,0,0,8 ,7 
Danny Ings,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11 ,2 ,0,1 ,7 
James Maddison,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7 
Riyad Mahrez,Algeria,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,17 ,6 ,12 ,7 
James Ward-Prowse,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,2 ,4 ,3 ,7 
Michail Antonio,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8 ,9 ,3 ,6 
Dominic Calvert-Lewin,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,4 ,6 
David Silva,Spain,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,6 ,4 ,7 ,12 ,2 ,4 ,9 ,6 
İlkay Gündoğan,Germany,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,4 ,6 
Ruben Loftus-Cheek,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,2 ,6 
Henrikh Mkhitaryan,Armenia,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,3 ,6 
Roberto Pereyra,Argentina,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,5 ,6 
Nathan Redmond,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,6 ,7 ,1 ,6 
André Schürrle,Germany,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8 ,3 ,0,0,0,6 
Xherdan Shaqiri,Switzerland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,4 ,8 ,6 
Andros Townsend,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,1 ,2 ,4 ,3 ,2 ,6 
Dele Alli,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 ,18 ,9 ,5 
Ryan Babel,Netherlands,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,3 ,4 ,1 ,0,0,0,0,0,0,0,5 
Michy Batshuayi,Belgium,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 ,2 ,5 
Camarasa,Spain,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 
Abdoulaye Doucouré,France,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,7 ,5 
Shane Duffy,Ireland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 
Gonzalo Higuaín,Argentina,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 
Shane Long,Ireland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,3 ,0,0,0,8 ,8 ,7 ,5 ,10 ,3 ,2 ,5 
James Milner,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,2 ,3 ,1 ,1 ,3 ,2 ,3 ,7 ,1 ,3 ,4 ,1 ,5 ,5 ,7 ,0,5 
Morata,Spain,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11 ,5 
Mark Noble,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,3 ,3 ,2 ,4 ,0,4 ,3 ,2 ,7 ,3 ,4 ,5 
Mesut Özil,Germany,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 ,4 ,6 ,8 ,4 ,5 
Bobby Reid,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 
Theo Walcott,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,2 ,3 ,9 ,8 ,14 ,5 ,5 ,5 ,10 ,3 ,5 
Nathan Aké,Netherlands,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,3 ,2 ,4 
Souleymane Bamba,Ivory Coast,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 
Willy Boly,France,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 
Lucas Digne,France,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 
Matt Doherty,Ireland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 
Demarai Gray,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,3 ,4 
Pierre-Emile Højbjerg,Denmark,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 
N'Golo Kanté,France,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,1 ,1 ,4 
Érik Lamela,Argentina,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,5 ,1 ,2 ,4 
Jesse Lingard,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,1 ,8 ,4 
Nathaniel Mendez-Laing,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 
Callum Paterson,Scotland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 
Aaron Ramsey,Wales,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,1 ,2 ,1 ,10 ,6 ,5 ,1 ,7 ,4 
Rúben Neves,Portugal,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 
Fabian Schär,Switzerland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 
Jeffrey Schlupp,Ghana,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,1 ,0,0,4 
Virgil van Dijk,Netherlands,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,1 ,0,4 
Granit Xhaka,Switzerland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,1 ,4 
Karlan Ahearne-Grant,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 
Florin Andone,Romania,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 
Stuart Armstrong,Scotland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 
Ross Barkley,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6 ,2 ,8 ,5 ,0,3 
Craig Cathcart,Northern Ireland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,1 ,0,0,3 
Ciaran Clark,Ireland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,1 ,1 ,0,1 ,1 ,0,2 ,3 
David Luiz,Brazil,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,2 ,2 ,0,0,0,1 ,1 ,3 
Eric Dier,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,3 ,2 ,0,3 
Pascal Groß,Germany,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7 ,3 
Jóhann Guðmundsson,Iceland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,2 ,3 
Jeff Hendrick,Ireland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,2 ,3 
Junior Hoilett,Canada,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 ,7 ,2 ,0,0,0,0,0,3 
José Holebas,Greece,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,2 ,0,3 
Ivan Cavaleiro,Portugal,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 
Alex Iwobi,Nigeria,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,3 ,3 ,3 
Mathias Jørgensen,Denmark,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 
Aboubakar Kamara,France,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 
Laurent Koscielny,France,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,2 ,2 ,2 ,3 ,4 ,2 ,2 ,3 
Aymeric Laporte,France,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 
Lucas Pérez,Spain,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,3 
Harry Maguire,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,2 ,3 
Mata,Spain,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6 ,11 ,6 ,9 ,6 ,6 ,3 ,3 
James McArthur,Scotland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,3 ,0,2 ,2 ,5 ,5 ,3 
Dwight McNeil,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 
Aaron Mooy,Australia,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,3 
Wes Morgan,Jamaica,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,2 ,1 ,0,3 
Josh Murphy,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 
Divock Origi,Belgium,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 ,7 ,0,3 
James Tarkowski,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 
Youri Tielemans,Belgium,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 
Cenk Tosun,Turkey,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 ,3 
Patrick van Aanholt,Netherlands,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6 ,5 ,5 ,3 
Sam Vokes,Wales,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 ,4 ,3 
Georginio Wijnaldum,Netherlands,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11 ,6 ,1 ,3 
Willian,Brazil,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,2 ,5 ,8 ,6 ,3 
Marc Albrighton,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 ,2 ,0,0,2 ,2 ,2 ,2 ,2 
Ander Herrera,Spain,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6 ,3 ,1 ,0,2 
Charlie Austin,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18 ,1 ,6 ,7 ,2 
Philip Billing,Denmark,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 
Calum Chambers,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,2 ,0,2 
Séamus Coleman,Ireland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,0,0,6 ,3 ,1 ,4 ,0,2 
Kevin De Bruyne,Belgium,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7 ,6 ,8 ,2 
Leander Dendoncker,Belgium,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 
Lewis Dunk,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,2 
Olivier Giroud,France,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11 ,16 ,14 ,16 ,12 ,7 ,2 
Dan Gosling,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,2 ,0,1 ,0,0,0,3 ,2 ,2 ,2 
Will Hughes,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,2 
Jorginho,Italy,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 
Joselu,Spain,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,0,4 ,2 
Naby Keïta,Guinea,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 
Anthony Knockaert,France,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,2 
Jefferson Lerma,Colombia,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 
Jürgen Locadia,Netherlands,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,2 
Marcos Alonso,Spain,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,0,0,0,6 ,7 ,2 
Scott McTominay,Scotland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 
Steve Mounié,Benin,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7 ,2 
Shkodran Mustafi,Germany,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,3 ,2 
Wilfred Ndidi,Nigeria,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,0,2 
Alex Pritchard,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,2 
Ricardo Pereira,Portugal,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 
Declan Rice,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 
Matt Ritchie,Scotland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 ,0,3 ,2 
Romain Saïss,Morocco,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 
Ryan Sessegnon,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 
Robert Snodgrass,Scotland,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6 ,6 ,0,0,7 ,0,2 
Junior Stanislas,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,2 ,1 ,0,0,0,0,3 ,7 ,5 ,2 
Daniel Sturridge,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,4 ,1 ,8 ,11 ,11 ,22 ,4 ,8 ,3 ,2 ,2 
Lucas Torreira,Uruguay,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 
Yan Valery,France,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 
Ashley Westwood,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 ,0,2 ,0,0,2 
Andrey Yarmolenko,Ukraine,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 
Ashley Young,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 ,8 ,7 ,5 ,7 ,6 ,0,2 ,2 ,1 ,0,2 ,2 
Kurt Zouma,France,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,0,1 ,2 
Trent Alexander-Arnold,England,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 ,1 
André Gomes,Portugal,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 
Andreas Pereira,Brazil,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 
Christian Atsu,Ghana,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,1 
Jordan Ayew,Ghana,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7 ,1 ,7 ,1 
Floyd Ayité,Togo,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 
Azpilicueta,Spain,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 ,1 ,2 ,1 
