Liam Plunkett,England,0,0,0,0,0,0,0,0,160,0,0,103
Mark Wood,England,0,0,0,0,0,0,0,0,0,0,0,123
Ben Stokes,England,0,0,0,0,0,0,0,0,0,0,0,103
Adil Rashid,England,0,0,0,0,0,0,0,0,0,0,0,203
Joe Root,England,0,0,0,0,0,0,0,0,0,0,56,27
Sheldon Cottrell,West Indies,0,0,0,0,0,0,0,0,0,0,0,91
Oshane Thomas,West Indies,0,0,0,0,0,0,0,0,0,0,0,133
Shannon Gabriel,West Indies,0,0,0,0,0,0,0,0,0,0,0,49
Andre Russell,West Indies,0,0,0,0,0,0,0,0,0,132,343,59
Jason Holder,West Indies,0,0,0,0,0,0,0,0,0,0,351,101
Carlos Brathwaite,West Indies,0,0,0,0,0,0,0,0,0,0,0,116
Chris Gayle,West Indies,0,0,0,0,0,0,0,168,281,26,97,22
Imran Tahir,South Africa,0,0,0,0,0,0,0,0,0,150,323,176
Lungisani Ngidi,South Africa,0,0,0,0,0,0,0,0,0,0,0,100
Kagiso Rabada,South Africa,0,0,0,0,0,0,0,0,0,0,0,162
Dwaine Pretorius,South Africa,0,0,0,0,0,0,0,0,0,0,0,42
Andile Phehlukwayo,South Africa,0,0,0,0,0,0,0,0,0,0,0,136
Jean-Paul Duminy,South Africa,0,0,0,0,0,0,0,0,0,85,202,24
Aiden Markram,South Africa,0,0,0,0,0,0,0,0,0,0,0,54
Moeen Ali,England,0,0,0,0,0,0,0,0,0,0,201,113
Mohammad Amir,Pakistan,0,0,0,0,0,0,0,0,0,0,0,123
Hasan Ali,Pakistan,0,0,0,0,0,0,0,0,0,0,0,172
Wahab Riaz,Pakistan,0,0,0,0,0,0,0,0,0,158,368,166
Matthew Henry,New Zealand,0,0,0,0,0,0,0,0,0,0,86,126
Trent Boult,New Zealand,0,0,0,0,0,0,0,0,0,0,371,122
Lockie Ferguson,New Zealand,0,0,0,0,0,0,0,0,0,0,0,99
Colin de Grandhomme,New Zealand,0,0,0,0,0,0,0,0,0,0,0,67
James Neesham,New Zealand,0,0,0,0,0,0,0,0,0,0,0,76
Mitchell Santner,New Zealand,0,0,0,0,0,0,0,0,0,0,0,46
Lasith Malinga,Sri Lanka,0,0,0,0,0,0,0,0,284,270,354,85
Suranga Lakmal,Sri Lanka,0,0,0,0,0,0,0,0,0,0,218,55
Isuru Udana,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,52
Thisara Perera,Sri Lanka,0,0,0,0,0,0,0,0,0,174,280,44
Jeevan Mendis,Sri Lanka,0,0,0,0,0,0,0,0,0,0,18,11
Mitchell Starc,Australia,0,0,0,0,0,0,0,0,0,0,224,194
Patrick Cummins,Australia,0,0,0,0,0,0,0,0,0,0,80,169
Nathan Coulter-Nile,Australia,0,0,0,0,0,0,0,0,0,0,0,222
Marcus Stoinis,Australia,0,0,0,0,0,0,0,0,0,0,0,117
Adam Zampa,Australia,0,0,0,0,0,0,0,0,0,0,0,168
Mujeeb Ur Rahman,Afghanistan,0,0,0,0,0,0,0,0,0,0,0,64
Hamid Hassan,Afghanistan,0,0,0,0,0,0,0,0,0,0,261,98
Dawlat Zadran,Afghanistan,0,0,0,0,0,0,0,0,0,0,248,66
Gulbadin Naib,Afghanistan,0,0,0,0,0,0,0,0,0,0,53,125
Mohammad Nabi,Afghanistan,0,0,0,0,0,0,0,0,0,0,261,80
Rashid Khan,Afghanistan,0,0,266,0,0,0,0,0,0,0,0,69
Chris Morris,South Africa,0,0,0,0,0,0,0,0,0,0,0,109
Mustafizur Rahman,Bangladesh,0,0,0,0,0,0,0,0,0,0,0,190
