Duleep Mendis,Sri Lanka,6,3,15,13,0,0,0,0,0,0,0,0
Ranjan Madugalle,Sri Lanka,0,0,5,5,0,0,0,0,0,0,0,0
Ravi Ratnayeke,Sri Lanka,0,0,0,4,0,0,0,0,0,0,0,0
Ashantha De Mel,Sri Lanka,0,0,5,0,0,0,0,0,0,0,0,0
Vinothen John,Sri Lanka,0,0,3,1,0,0,0,0,0,0,0,0
Sangarange Anurasiri,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0
Kris Srikkanth,India,0,0,19,29,14,0,0,0,0,0,0,0
Sunil Gavaskar,India,12,8,4,36,0,0,0,0,0,0,0,0
Navjot Sidhu,India,0,0,0,15,0,16,0,0,0,0,0,0
Dillip Vengsarkar,India,0,4,1,10,0,0,0,0,0,0,0,0
Mohammad Azharuddin,India,0,0,0,19,29,10,11,0,0,0,0,0
Ravishankar Shastri,India,0,0,2,4,3,0,0,0,0,0,0,0
Kapil Dev,India,0,6,24,9,15,0,0,0,0,0,0,0
Manoj Prabhakar,India,0,0,0,1,1,1,0,0,0,0,0,0
Kiran More,India,0,0,0,7,3,0,0,0,0,0,0,0
Laxman Sivaramakrishnan,India,0,0,0,0,0,0,0,0,0,0,0,0
Maninder Singh,India,0,0,0,0,0,0,0,0,0,0,0,0
Ken Rutherford,New Zealand,0,0,0,15,21,0,0,0,0,0,0,0
Philip Simmons,West Indies,0,0,0,25,13,0,1,0,0,0,0,0
Eldine Baptiste,West Indies,0,0,0,1,0,0,0,0,0,0,0,0
Charles Athey,England,0,0,0,11,0,0,0,0,0,0,0,0
Edward Hemmings,England,0,0,0,0,0,0,0,0,0,0,0,0
Rumesh Ratnayake,Sri Lanka,0,0,2,1,0,0,0,0,0,0,0,0
Kevin Arnott,Zimbabwe,0,0,0,6,5,0,0,0,0,0,0,0
Babu Meman,Zimbabwe,0,0,0,2,0,0,0,0,0,0,0,0
Tom Moody,Australia,0,0,0,1,13,0,11,0,0,0,0,0
Sridharan Jeganathan,Sri Lanka,0,0,0,2,0,0,0,0,0,0,0,0
Chetan Sharma,India,0,0,0,0,0,0,0,0,0,0,0,0
Andris Zesers,Australia,0,0,0,1,0,0,0,0,0,0,0,0
Manzoor Elahi,Pakistan,0,0,0,0,0,0,0,0,0,0,0,0
Michael Veletta,Australia,0,0,0,11,0,0,0,0,0,0,0,0
Roy Dias,Sri Lanka,0,4,21,6,0,0,0,0,0,0,0,0
Mudassar Nazar,Pakistan,0,0,6,3,0,0,0,0,0,0,0,0
Shoaib Mohammad,Pakistan,0,0,0,0,0,0,0,0,0,0,0,0
Chandrakant Pandit,India,0,0,0,3,0,0,0,0,0,0,0,0
Philip Horne,New Zealand,0,0,0,1,0,0,0,0,0,0,0,0
Danny Morrison,New Zealand,0,0,0,0,1,1,0,0,0,0,0,0
Roger Binny,India,0,0,4,0,0,0,0,0,0,0,0,0
Chris Gayle,West Indies,0,0,0,0,0,0,0,22,28,23,17,15
Evin Lewis,West Indies,0,0,0,0,0,0,0,0,0,0,0,0
Shai Hope,West Indies,0,0,0,0,0,0,0,0,0,0,0,9
Nicholas Pooran,West Indies,0,0,0,0,0,0,0,0,0,0,0,12
Shimron Hetmeyer,West Indies,0,0,0,0,0,0,0,0,0,0,0,7
Jason Holder,West Indies,0,0,0,0,0,0,0,0,0,0,12,7
Andre Russell,West Indies,0,0,0,0,0,0,0,0,0,2,7,3
Carlos Brathwaite,West Indies,0,0,0,0,0,0,0,0,0,0,0,1
Sheldon Cottrell,West Indies,0,0,0,0,0,0,0,0,0,0,0,0
Oshane Thomas,West Indies,0,0,0,0,0,0,0,0,0,0,0,0
Shannon Gabriel,West Indies,0,0,0,0,0,0,0,0,0,0,0,0
Jonny Bairstow,England,0,0,0,0,0,0,0,0,0,0,0,17
Joe Root,England,0,0,0,0,0,0,0,0,0,0,19,27
Chris Woakes,England,0,0,0,0,0,0,0,0,0,0,6,6
Ben Stokes,England,0,0,0,0,0,0,0,0,0,0,0,12
Jason Roy,England,0,0,0,0,0,0,0,0,0,0,0,24
Eoin Morgan,England,0,0,0,0,0,0,0,0,11,12,7,6
Jos Butler,England,0,0,0,0,0,0,0,0,0,0,17,11
Liam Plunkett,England,0,0,0,0,0,0,0,0,1,0,0,5
Jofra Archer,England,0,0,0,0,0,0,0,0,0,0,0,1
Adil Rashid,England,0,0,0,0,0,0,0,0,0,0,0,0
Mark Wood,England,0,0,0,0,0,0,0,0,0,0,0,2
Moeen Ali,England,0,0,0,0,0,0,0,0,0,0,24,1
Quinton de Kock,South Africa,0,0,0,0,0,0,0,0,0,0,21,11
Hashim Amla,South Africa,0,0,0,0,0,0,0,0,0,25,35,2
Aiden Markram,South Africa,0,0,0,0,0,0,0,0,0,0,0,6
Faf du Plessis,South Africa,0,0,0,0,0,0,0,0,0,10,28,10
Rassie van der Dussen,South Africa,0,0,0,0,0,0,0,0,0,0,0,7
Jean-Paul Duminy,South Africa,0,0,0,0,0,0,0,0,0,12,13,5
Dwaine Pretorius,South Africa,0,0,0,0,0,0,0,0,0,0,0,0
Andile Phehlukwayo,South Africa,0,0,0,0,0,0,0,0,0,0,0,7
Kagiso Rabada,South Africa,0,0,0,0,0,0,0,0,0,0,0,4
Lungisani Ngidi,South Africa,0,0,0,0,0,0,0,0,0,0,0,0
Imran Tahir,South Africa,0,0,0,0,0,0,0,0,0,0,1,0
Imam-ul-Haq,Pakistan,0,0,0,0,0,0,0,0,0,0,0,10
Fakhar Zaman,Pakistan,0,0,0,0,0,0,0,0,0,0,0,8
Babar Azam,Pakistan,0,0,0,0,0,0,0,0,0,0,0,13
Haris Sohail,Pakistan,0,0,0,0,0,0,0,0,0,0,14,1
Sarfraz Ahmed,Pakistan,0,0,0,0,0,0,0,0,0,0,12,7
Mohammad Hafeez,Pakistan,0,0,0,0,0,0,0,0,3,32,0,13
Imad Wasim,Pakistan,0,0,0,0,0,0,0,0,0,0,0,0
Shadab Khan,Pakistan,0,0,0,0,0,0,0,0,0,0,0,2
Hasan Ali,Pakistan,0,0,0,0,0,0,0,0,0,0,0,3
Wahab Riaz,Pakistan,0,0,0,0,0,0,0,0,0,1,9,4
Mohammad Amir,Pakistan,0,0,0,0,0,0,0,0,0,0,0,0
Darren Bravo,West Indies,0,0,0,0,0,0,0,0,0,12,3,0
Ashley Nurse,West Indies,0,0,0,0,0,0,0,0,0,0,0,4
Lahiru Thirimanne,Sri Lanka,0,0,0,0,0,0,0,0,0,0,29,2
Dimuth Karunaratne,Sri Lanka,0,0,0,0,0,0,0,0,0,0,3,7
Kusal Perera,Sri Lanka,0,0,0,0,0,0,0,0,0,0,2,12
Kusal Mendis,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0
Dhananjaya de Silva,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,1
Angelo Mathews,Sri Lanka,0,0,0,0,0,0,0,0,0,10,11,0
Jeevan Mendis,Sri Lanka,0,0,0,0,0,0,0,0,0,0,1,0
Thisara Perera,Sri Lanka,0,0,0,0,0,0,0,0,0,5,8,0
Isuru Udana,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0
Suranga Lakmal,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,3
Lasith Malinga,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,1
Martin Guptill,New Zealand,0,0,0,0,0,0,0,0,0,27,59,11
Colin Munro,New Zealand,0,0,0,0,0,0,0,0,0,0,0,13
Kane Williamson,New Zealand,0,0,0,0,0,0,0,0,0,8,28,10
Ross Taylor,New Zealand,0,0,0,0,0,0,0,0,10,20,17,15
Tom Latham,New Zealand,0,0,0,0,0,0,0,0,0,0,0,1
James Neesham,New Zealand,0,0,0,0,0,0,0,0,0,0,0,2
Colin de Grandhomme,New Zealand,0,0,0,0,0,0,0,0,0,0,0,2
Mitchell Santner,New Zealand,0,0,0,0,0,0,0,0,0,0,0,2
Matthew Henry,New Zealand,0,0,0,0,0,0,0,0,0,0,0,1
Lockie Ferguson,New Zealand,0,0,0,0,0,0,0,0,0,0,0,1
Trent Boult,New Zealand,0,0,0,0,0,0,0,0,0,0,0,0
Mohammad Shahzad,Afghanistan,0,0,0,0,0,0,0,0,0,0,0,1
Hazratullah Zazai,Afghanistan,0,0,0,0,0,0,0,0,0,0,0,8
Rahmat Shah,Afghanistan,0,0,0,0,0,0,0,0,0,0,0,6
Hashmatullah Shahidi,Afghanistan,0,0,0,0,0,0,0,0,0,0,0,12
Mohammad Nabi,Afghanistan,0,0,0,0,0,0,0,0,0,0,8,1
Gulbadin Naib,Afghanistan,0,0,0,0,0,0,0,0,0,0,0,7
Najibullah Zadran,Afghanistan,0,0,0,0,0,0,0,0,0,0,13,14
Rashid Khan,Afghanistan,0,0,0,0,0,0,0,0,0,0,0,2
Dawlat Zadran,Afghanistan,0,0,0,0,0,0,0,0,0,0,2,2
Mujeeb Ur Rahman,Afghanistan,0,0,0,0,0,0,0,0,0,0,0,1
Hamid Hassan,Afghanistan,0,0,0,0,0,0,0,0,0,0,5,1
Aaron Finch,Australia,0,0,0,0,0,0,0,0,0,0,26,15
David Warner,Australia,0,0,0,0,0,0,0,0,0,0,38,24
Usman Khawaja,Australia,0,0,0,0,0,0,0,0,0,0,0,10
Steve Smith,Australia,0,0,0,0,0,0,0,0,0,4,37,14
Glenn Maxwell,Australia,0,0,0,0,0,0,0,0,0,0,35,8
Marcus Stoinis,Australia,0,0,0,0,0,0,0,0,0,0,0,4
Alex Carey,Australia,0,0,0,0,0,0,0,0,0,0,0,14
Nathan Coulter-Nile,Australia,0,0,0,0,0,0,0,0,0,0,0,8
Patrick Cummins,Australia,0,0,0,0,0,0,0,0,0,0,1,1
Mitchell Starc,Australia,0,0,0,0,0,0,0,0,0,0,0,1
Adam Zampa,Australia,0,0,0,0,0,0,0,0,0,0,0,0
Tamim Iqbal,Bangladesh,0,0,0,0,0,0,0,0,25,16,17,6
Soumya Sarkar,Bangladesh,0,0,0,0,0,0,0,0,0,0,23,12
Shakib Al Hasan,Bangladesh,0,0,0,0,0,0,0,0,15,14,18,27
Mushfiqur Rahim,Bangladesh,0,0,0,0,0,0,0,0,9,6,26,12
Mohammad Mithun,Bangladesh,0,0,0,0,0,0,0,0,0,0,0,5
Mahmudullah,Bangladesh,0,0,0,0,0,0,0,0,0,2,30,4
Mosaddeck Hossain,Bangladesh,0,0,0,0,0,0,0,0,0,0,0,8
Mehidy Hasan,Bangladesh,0,0,0,0,0,0,0,0,0,0,0,3
