Wahab Riaz,Pakistan,0,0,0,0,0,0,0,0,0,8,83,67
Mohammad Amir,Pakistan,0,0,0,0,0,0,0,0,0,0,0,3
Darren Bravo,West Indies,0,0,0,0,0,0,0,0,0,139,49,0
Ashley Nurse,West Indies,0,0,0,0,0,0,0,0,0,0,0,19
Lahiru Thirimanne,Sri Lanka,0,0,0,0,0,0,0,0,0,0,302,29
Dimuth Karunaratne,Sri Lanka,0,0,0,0,0,0,0,0,0,0,37,82
Kusal Perera,Sri Lanka,0,0,0,0,0,0,0,0,0,0,27,107
Kusal Mendis,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,2
Dhananjaya de Silva,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,4
Angelo Mathews,Sri Lanka,0,0,0,0,0,0,0,0,0,94,195,0
Jeevan Mendis,Sri Lanka,0,0,0,0,0,0,0,0,0,0,13,1
Thisara Perera,Sri Lanka,0,0,0,0,0,0,0,0,0,44,62,29
Isuru Udana,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,10
Suranga Lakmal,Sri Lanka,0,0,0,0,0,0,0,0,0,0,7,22
Lasith Malinga,Sri Lanka,0,0,0,0,0,0,0,0,12,6,4,5
Martin Guptill,New Zealand,0,0,0,0,0,0,0,0,0,262,547,98
Colin Munro,New Zealand,0,0,0,0,0,0,0,0,0,0,0,104
Kane Williamson,New Zealand,0,0,0,0,0,0,0,0,0,99,234,119
Ross Taylor,New Zealand,0,0,0,0,0,0,0,0,107,324,221,130
Tom Latham,New Zealand,0,0,0,0,0,0,0,0,0,0,0,13
James Neesham,New Zealand,0,0,0,0,0,0,0,0,0,0,0,25
Colin de Grandhomme,New Zealand,0,0,0,0,0,0,0,0,0,0,0,15
Mitchell Santner,New Zealand,0,0,0,0,0,0,0,0,0,0,0,17
Matthew Henry,New Zealand,0,0,0,0,0,0,0,0,0,0,0,6
Lockie Ferguson,New Zealand,0,0,0,0,0,0,0,0,0,0,0,4
Trent Boult,New Zealand,0,0,0,0,0,0,0,0,0,0,0,0
Mohammad Shahzad,Afghanistan,0,0,0,0,0,0,0,0,0,0,0,7
Hazratullah Zazai,Afghanistan,0,0,0,0,0,0,0,0,0,0,0,64
Rahmat Shah,Afghanistan,0,0,0,0,0,0,0,0,0,0,0,45
Hashmatullah Shahidi,Afghanistan,0,0,0,0,0,0,0,0,0,0,0,81
Mohammad Nabi,Afghanistan,0,0,0,0,0,0,0,0,0,0,90,27
Gulbadin Naib,Afghanistan,0,0,0,0,0,0,0,0,0,0,0,58
Najibullah Zadran,Afghanistan,0,0,0,0,0,0,0,0,0,0,123,98
Rashid Khan,Afghanistan,0,0,9,0,0,0,0,0,0,0,0,29
Dawlat Zadran,Afghanistan,0,0,0,0,0,0,0,0,0,0,14,10
Mujeeb Ur Rahman,Afghanistan,0,0,0,0,0,0,0,0,0,0,0,14
Hamid Hassan,Afghanistan,0,0,0,0,0,0,0,0,0,0,38,14
Aaron Finch,Australia,0,0,0,0,0,0,0,0,0,0,280,190
David Warner,Australia,0,0,0,0,0,0,0,0,0,0,345,255
Usman Khawaja,Australia,0,0,0,0,0,0,0,0,0,0,0,88
Steve Smith,Australia,0,0,0,0,0,0,0,0,0,53,402,170
Glenn Maxwell,Australia,0,0,0,0,0,0,0,0,0,0,324,52
Marcus Stoinis,Australia,0,0,0,0,0,0,0,0,0,0,0,19
Alex Carey,Australia,0,0,0,0,0,0,0,0,0,0,0,120
Nathan Coulter-Nile,Australia,0,0,0,0,0,0,0,0,0,0,0,98
Patrick Cummins,Australia,0,0,0,0,0,0,0,0,0,0,7,12
Mitchell Starc,Australia,0,0,0,0,0,0,0,0,0,0,0,14
Adam Zampa,Australia,0,0,0,0,0,0,0,0,0,0,0,1
Tamim Iqbal,Bangladesh,0,0,0,0,0,0,0,0,172,157,154,59
Soumya Sarkar,Bangladesh,0,0,0,0,0,0,0,0,0,0,175,69
Shakib Al Hasan,Bangladesh,0,0,0,0,0,0,0,0,202,142,196,260
Mushfiqur Rahim,Bangladesh,0,0,0,0,0,0,0,0,131,81,298,141
Mohammad Mithun,Bangladesh,0,0,0,0,0,0,0,0,0,0,0,47
Mahmudullah,Bangladesh,0,0,0,0,0,0,0,0,0,32,365,94
Mosaddeck Hossain,Bangladesh,0,0,0,0,0,0,0,0,0,0,0,63
Mehidy Hasan,Bangladesh,0,0,0,0,0,0,0,0,0,0,0,24
Mohammad Saifuddin,Bangladesh,0,0,0,0,0,0,0,0,0,0,0,34
Mashrafe Mortaza,Bangladesh,0,0,0,0,0,0,0,28,109,0,28,5
Mustafizur Rahman,Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0
David Miller,South Africa,0,0,0,0,0,0,0,0,0,0,324,69
Chris Morris,South Africa,0,0,0,0,0,0,0,0,0,0,0,52
Asif Ali,Pakistan,0,0,0,0,0,0,0,0,0,0,0,19
Shoaib Malik,Pakistan,0,0,0,0,0,0,0,0,92,0,0,8
Nuwan Pradeep,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0
Tabraiz Shamsi,South Africa,0,0,0,0,0,0,0,0,0,0,0,0
Shikhar Dhawan,India,0,0,0,0,0,0,0,0,0,0,412,125
Rohit Sharma,India,0,0,0,0,0,0,0,0,0,0,330,179
Virat Kohli,India,0,0,0,0,0,0,0,0,0,282,305,100
KL Rahul,India,0,0,0,0,0,0,0,0,0,0,0,37
M S Dhoni,India,0,0,0,0,0,0,0,0,29,241,237,61
Hardik Pandya,India,0,0,0,0,0,0,0,0,0,0,0,63
Kedar Jadhav,India,0,0,0,0,0,0,0,0,0,0,0,0
Bhuvneshwar Kumar,India,0,0,0,0,0,0,0,0,0,0,0,0
Kuldeep Yadav,India,0,0,0,0,0,0,0,0,0,0,0,0
Yuzvendra Chahal,India,0,0,0,0,0,0,0,0,0,0,0,0
Jasprit Bumrah,India,0,0,0,0,0,0,0,0,0,0,0,0
Noor Ali Zadran,Afghanistan,0,0,0,0,0,0,0,0,0,0,0,31
Ikram Ali Khil,Afghanistan,0,0,0,0,0,0,0,0,0,0,0,2
Aftab Alam,Afghanistan,0,0,0,0,0,0,0,0,0,0,14,14
Shaun Marsh,Australia,0,0,0,0,0,0,0,0,0,0,0,23
Kane Richardson,Australia,0,0,0,0,0,0,0,0,0,0,0,1
Shaheen Shah Afridi,Pakistan,0,0,0,0,0,0,0,0,0,0,0,1
Virender Sehwag,India,0,0,0,0,0,0,0,299,164,380,0,0
Sachin Tendulkar,India,0,0,0,0,283,458,253,673,64,482,0,0
Gautam Gambhir,India,0,0,0,0,0,0,0,0,0,393,0,0
Yusuf Pathan,India,0,0,0,0,0,0,0,0,0,74,0,0
Yuvraj Singh,India,0,0,0,0,0,0,0,240,136,362,0,0
Harbhajan Singh,India,0,0,0,0,0,0,0,58,17,18,0,0
Zaheer Khan,India,0,0,0,0,0,0,0,18,16,18,0,0
Sreesanth,India,0,0,0,0,0,0,0,0,0,0,0,0
Munaf Patel,India,0,0,0,0,0,0,0,0,25,1,0,0
Imrul Kayes,Bangladesh,0,0,0,0,0,0,0,0,0,188,9,0
Junaid Siddique,Bangladesh,0,0,0,0,0,0,0,0,0,114,0,0
Raqibul Hasan,Bangladesh,0,0,0,0,0,0,0,0,0,70,0,0
Naeem Islam,Bangladesh,0,0,0,0,0,0,0,0,0,40,0,0
Abdur Razzak,Bangladesh,0,0,0,0,0,0,0,0,29,15,0,0
Shafiul Islam,Bangladesh,0,0,0,0,0,0,0,0,0,26,0,0
Rubel Hossain,Bangladesh,0,0,0,0,0,0,0,0,0,11,0,0
Alex Obanda,Kenya,0,0,0,0,0,0,0,0,0,43,0,0
Seren Waters,Kenya,0,0,0,0,0,0,0,0,0,38,0,0
Collins Obuya,Kenya,0,0,0,0,0,0,0,88,31,243,0,0
Stephen Tikolo,Kenya,0,0,0,0,0,196,167,206,155,44,0,0
Maurice Ouma,Kenya,0,0,0,0,0,0,0,0,75,22,0,0
Rakeep Patel,Kenya,0,0,0,0,0,0,0,0,0,46,0,0
James Kamande,Kenya,0,0,0,0,0,0,0,0,29,27,0,0
Thomas Odoyo,Kenya,0,0,0,0,0,42,117,156,46,102,0,0
Nehemiah Odhiambo,Kenya,0,0,0,0,0,0,0,0,0,56,0,0
James Ngoche,Kenya,0,0,0,0,0,0,0,0,0,10,0,0
Elijah Otieno,Kenya,0,0,0,0,0,0,0,0,0,13,0,0
Brendon McCullum,New Zealand,0,0,0,0,0,0,0,41,117,256,328,0
Jesse Ryder,New Zealand,0,0,0,0,0,0,0,0,0,184,0,0
James Franklin,New Zealand,0,0,0,0,0,0,0,0,95,52,0,0
Scott Styris,New Zealand,0,0,0,0,0,0,0,268,499,142,0,0
Daniel Vettori,New Zealand,0,0,0,0,0,0,0,36,28,53,50,0
Nathan McCullum,New Zealand,0,0,0,0,0,0,0,0,0,100,0,0
Jacob Oram,New Zealand,0,0,0,0,0,0,0,35,165,59,0,0
Tim Southee,New Zealand,0,0,0,0,0,0,0,0,0,14,23,0
Hamish Bennett,New Zealand,0,0,0,0,0,0,0,0,0,0,0,0
Upul Tharanga,Sri Lanka,0,0,0,0,0,0,0,0,298,389,4,0
Tillakaratne Dilshan,Sri Lanka,0,0,0,0,0,0,0,0,217,496,395,0
Kumar Sangakkara,Sri Lanka,0,0,0,0,0,0,0,176,350,392,541,0
Mahela Jayawardene,Sri Lanka,0,0,0,0,0,0,102,21,548,281,125,0
Chamara Kapugedera,Sri Lanka,0,0,0,0,0,0,0,0,0,3,0,0
Thilan Samaraweera,Sri Lanka,0,0,0,0,0,0,0,0,0,76,0,0
Nuwan Kulasekara,Sri Lanka,0,0,0,0,0,0,0,0,1,64,29,0
Muttiah Muralitharan,Sri Lanka,0,0,0,0,0,0,16,38,3,7,0,0
Ajantha Mendis,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0
Ruvindu Gunasekera,Canada,0,0,0,0,0,0,0,0,0,53,0,0
John Davison,Canada,0,0,0,0,0,0,0,226,81,33,0,0
Zubin Surkari,Canada,0,0,0,0,0,0,0,0,0,104,0,0
Jimmy Hansra,Canada,0,0,0,0,0,0,0,0,0,215,0,0
Ashish Bagai,Canada,0,0,0,0,0,0,0,56,62,225,0,0
Rizwan Cheema,Canada,0,0,0,0,0,0,0,0,0,76,0,0
Tyson Gordon,Canada,0,0,0,0,0,0,0,0,0,23,0,0
Khurram Chohan,Canada,0,0,0,0,0,0,0,0,0,39,0,0
Harvir Baidwan,Canada,0,0,0,0,0,0,0,0,0,54,0,0
Dorakanti Balaji Rao,Canada,0,0,0,0,0,0,0,0,0,22,0,0
Henry Osinde,Canada,0,0,0,0,0,0,0,0,1,6,0,0
